#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__FCPU426	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__WPS-2	d__Bacteria;p__Campylobacterota	d__Bacteria;p__MBNT15	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__NB1-j	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WS1	d__Bacteria;p__Dadabacteria
SRR8743547	177.0	11811.0	5434.0	0.0	232.0	393.0	8441.0	0.0	168.0	9.0	24.0	6.0	0.0	0.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743568	610.0	9608.0	2130.0	3.0	2822.0	1211.0	8708.0	0.0	419.0	91.0	52.0	15.0	0.0	28.0	0.0	26.0	4.0	42.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743577	227.0	3505.0	701.0	0.0	895.0	761.0	6277.0	0.0	58.0	28.0	12.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743580	280.0	10302.0	3130.0	0.0	1856.0	1042.0	7322.0	4.0	254.0	105.0	34.0	30.0	0.0	4.0	50.0	19.0	46.0	17.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743590	254.0	17992.0	6795.0	0.0	473.0	610.0	7791.0	4.0	313.0	53.0	28.0	21.0	3.0	4.0	9.0	4.0	91.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743593	264.0	7686.0	1941.0	0.0	1268.0	611.0	4219.0	0.0	226.0	29.0	12.0	11.0	0.0	0.0	14.0	0.0	30.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743594	1086.0	4762.0	668.0	4.0	1735.0	1705.0	7379.0	0.0	477.0	226.0	35.0	46.0	0.0	5.0	0.0	8.0	3.0	59.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743595	146.0	5216.0	993.0	0.0	1166.0	606.0	7544.0	4.0	84.0	35.0	18.0	4.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743607	424.0	6565.0	1971.0	0.0	653.0	959.0	9525.0	0.0	169.0	63.0	35.0	29.0	0.0	31.0	8.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743608	42.0	3156.0	492.0	0.0	468.0	135.0	6408.0	0.0	31.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743626	316.0	6985.0	1339.0	0.0	2165.0	1361.0	4796.0	0.0	304.0	137.0	27.0	22.0	0.0	23.0	12.0	15.0	12.0	30.0	5.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743627	763.0	13537.0	3890.0	0.0	3034.0	1493.0	12659.0	0.0	690.0	116.0	56.0	9.0	6.0	57.0	68.0	28.0	3.0	38.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743630	13.0	4111.0	4158.0	0.0	304.0	75.0	2088.0	0.0	19.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743671	1103.0	6466.0	653.0	0.0	2981.0	2008.0	11372.0	0.0	404.0	129.0	42.0	9.0	10.0	11.0	0.0	28.0	0.0	29.0	0.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743672	196.0	10740.0	4395.0	0.0	1744.0	719.0	6283.0	0.0	307.0	84.0	0.0	23.0	28.0	8.0	176.0	0.0	23.0	17.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743673	711.0	20319.0	11454.0	0.0	715.0	1749.0	6854.0	0.0	458.0	265.0	28.0	99.0	6.0	42.0	30.0	23.0	409.0	16.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743690	113.0	6205.0	2074.0	0.0	810.0	290.0	6053.0	0.0	242.0	72.0	0.0	0.0	0.0	0.0	15.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743692	376.0	8187.0	3072.0	0.0	644.0	774.0	5471.0	0.0	404.0	130.0	33.0	26.0	4.0	4.0	7.0	5.0	265.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743693	439.0	10504.0	2825.0	0.0	1869.0	1206.0	9251.0	7.0	343.0	29.0	34.0	10.0	14.0	2.0	18.0	11.0	0.0	19.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743696	487.0	4390.0	572.0	0.0	1966.0	1437.0	6018.0	20.0	272.0	80.0	37.0	63.0	18.0	15.0	11.0	41.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743741	30.0	4966.0	2440.0	0.0	121.0	213.0	7053.0	0.0	68.0	7.0	7.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743748	448.0	18851.0	12532.0	0.0	2203.0	1186.0	10700.0	0.0	209.0	96.0	48.0	9.0	4.0	3.0	32.0	13.0	7.0	21.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743750	111.0	9876.0	4195.0	0.0	1116.0	414.0	3565.0	0.0	288.0	6.0	21.0	32.0	6.0	4.0	47.0	0.0	18.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743751	207.0	7184.0	1255.0	0.0	930.0	631.0	10279.0	6.0	158.0	2.0	28.0	0.0	0.0	15.0	8.0	12.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743762	455.0	9311.0	4079.0	5.0	648.0	834.0	3845.0	5.0	203.0	46.0	29.0	0.0	13.0	5.0	0.0	4.0	22.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743763	173.0	9410.0	3628.0	0.0	1071.0	401.0	6731.0	3.0	240.0	79.0	25.0	4.0	4.0	0.0	38.0	17.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743764	1530.0	14673.0	3572.0	12.0	2071.0	2232.0	9152.0	23.0	438.0	243.0	40.0	61.0	11.0	49.0	0.0	34.0	15.0	106.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743765	383.0	6909.0	3348.0	5.0	728.0	789.0	10290.0	0.0	122.0	60.0	13.0	10.0	0.0	0.0	0.0	15.0	9.0	13.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743768	527.0	12453.0	3821.0	0.0	1028.0	1101.0	7331.0	10.0	517.0	55.0	35.0	10.0	3.0	0.0	0.0	0.0	83.0	7.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743770	676.0	8808.0	2029.0	0.0	2722.0	1309.0	5202.0	0.0	302.0	98.0	86.0	9.0	0.0	4.0	3.0	17.0	0.0	60.0	0.0	6.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743784	327.0	13470.0	4250.0	0.0	1720.0	1029.0	23601.0	5.0	154.0	49.0	28.0	20.0	0.0	5.0	0.0	8.0	0.0	28.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743785	48.0	6661.0	2733.0	0.0	647.0	241.0	8174.0	0.0	39.0	2.0	18.0	5.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743793	394.0	11250.0	4094.0	0.0	596.0	1045.0	11002.0	14.0	121.0	58.0	25.0	19.0	0.0	6.0	5.0	17.0	0.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743794	133.0	7671.0	1631.0	0.0	1404.0	603.0	10790.0	0.0	137.0	19.0	24.0	3.0	0.0	0.0	8.0	15.0	0.0	15.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743798	55.0	7121.0	2776.0	0.0	137.0	321.0	6064.0	0.0	15.0	4.0	4.0	13.0	0.0	0.0	4.0	4.0	0.0	11.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743811	257.0	7010.0	2203.0	0.0	2040.0	1088.0	6809.0	0.0	289.0	87.0	43.0	8.0	7.0	13.0	10.0	5.0	4.0	8.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743812	249.0	10839.0	5060.0	0.0	695.0	849.0	4891.0	6.0	274.0	98.0	14.0	42.0	0.0	4.0	7.0	9.0	183.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743813	49.0	3365.0	404.0	0.0	354.0	167.0	6293.0	0.0	43.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743827	136.0	5904.0	1232.0	0.0	1099.0	532.0	4778.0	4.0	102.0	54.0	33.0	0.0	0.0	0.0	18.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743839	329.0	14012.0	6540.0	0.0	351.0	973.0	6639.0	0.0	370.0	50.0	12.0	26.0	0.0	4.0	4.0	0.0	351.0	21.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743847	226.0	12061.0	543.0	0.0	1006.0	1544.0	8040.0	0.0	81.0	85.0	3.0	218.0	33.0	0.0	65.0	153.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743862	45.0	3972.0	546.0	0.0	676.0	431.0	8581.0	0.0	34.0	28.0	29.0	6.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743863	499.0	6908.0	1501.0	0.0	817.0	987.0	10142.0	7.0	200.0	29.0	24.0	29.0	0.0	14.0	0.0	4.0	8.0	36.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743868	165.0	8494.0	4522.0	0.0	380.0	300.0	3702.0	0.0	489.0	79.0	20.0	26.0	0.0	2.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743869	403.0	10588.0	4552.0	3.0	547.0	522.0	5332.0	0.0	178.0	74.0	28.0	9.0	8.0	4.0	0.0	7.0	103.0	5.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743880	50.0	6563.0	3802.0	0.0	208.0	294.0	6105.0	0.0	8.0	29.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743893	108.0	7675.0	3395.0	0.0	252.0	253.0	3295.0	0.0	166.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743902	266.0	10117.0	4238.0	0.0	1998.0	779.0	5824.0	0.0	347.0	135.0	50.0	54.0	4.0	0.0	10.0	12.0	81.0	15.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743906	302.0	14245.0	7156.0	0.0	458.0	547.0	13815.0	0.0	174.0	18.0	31.0	0.0	0.0	11.0	0.0	14.0	0.0	19.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743907	244.0	3874.0	774.0	0.0	1257.0	912.0	3473.0	0.0	225.0	62.0	17.0	13.0	0.0	0.0	0.0	13.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743912	155.0	10335.0	4553.0	0.0	1329.0	474.0	5049.0	0.0	229.0	73.0	17.0	11.0	3.0	27.0	16.0	0.0	14.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743913	158.0	6171.0	883.0	0.0	1036.0	754.0	8406.0	7.0	115.0	53.0	15.0	0.0	2.0	0.0	0.0	20.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743914	542.0	7635.0	3768.0	0.0	806.0	832.0	3194.0	5.0	300.0	52.0	38.0	36.0	13.0	12.0	0.0	10.0	116.0	12.0	6.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743916	60.0	8571.0	3693.0	0.0	727.0	343.0	10864.0	0.0	99.0	5.0	10.0	3.0	0.0	2.0	0.0	9.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743922	78.0	7792.0	3326.0	0.0	233.0	252.0	8208.0	0.0	112.0	6.0	0.0	2.0	0.0	4.0	0.0	6.0	6.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743923	20.0	16647.0	9242.0	0.0	114.0	138.0	8283.0	0.0	27.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743927	542.0	8284.0	2584.0	0.0	811.0	1174.0	3764.0	4.0	195.0	81.0	4.0	18.0	7.0	17.0	0.0	5.0	17.0	38.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743931	795.0	6261.0	1322.0	0.0	1132.0	1656.0	3149.0	4.0	129.0	105.0	26.0	31.0	5.0	14.0	0.0	6.0	0.0	11.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743932	287.0	11703.0	3106.0	0.0	804.0	978.0	5454.0	3.0	186.0	74.0	34.0	22.0	0.0	0.0	12.0	7.0	60.0	16.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743936	87.0	7920.0	3349.0	0.0	57.0	320.0	2907.0	0.0	171.0	20.0	11.0	0.0	0.0	0.0	4.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743941	57.0	12626.0	6213.0	0.0	229.0	502.0	12113.0	0.0	198.0	37.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743943	162.0	7156.0	1317.0	0.0	902.0	1328.0	3307.0	0.0	249.0	111.0	0.0	79.0	12.0	40.0	0.0	33.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
SRR8743986	269.0	8209.0	2779.0	0.0	1687.0	839.0	9021.0	0.0	179.0	78.0	37.0	28.0	2.0	7.0	0.0	18.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743989	159.0	6816.0	2859.0	0.0	457.0	361.0	4782.0	0.0	210.0	43.0	11.0	0.0	2.0	5.0	0.0	0.0	59.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744009	333.0	11702.0	6143.0	0.0	648.0	696.0	4799.0	8.0	219.0	86.0	26.0	11.0	3.0	15.0	0.0	0.0	47.0	47.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744013	306.0	8188.0	2377.0	0.0	801.0	910.0	5283.0	0.0	276.0	88.0	0.0	0.0	0.0	0.0	6.0	2.0	354.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744022	145.0	6673.0	3261.0	0.0	364.0	562.0	5996.0	0.0	186.0	19.0	17.0	0.0	0.0	3.0	0.0	7.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
