#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__RCP2-54	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__TX1A-33	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Dadabacteria	d__Bacteria;p__GAL15	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__WS2	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__Nitrospinota	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__WS4	d__Bacteria;p__PAUC34f	d__Bacteria;p__DTB120	d__Bacteria;p__FW113	d__Bacteria;p__Sva0485	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__LCP-89	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__TA06
SRR20680596	2088.0	22142.0	4330.0	333.0	12826.0	508.0	6194.0	50.0	20685.0	3499.0	4677.0	214.0	5456.0	15.0	1567.0	155.0	28.0	0.0	368.0	136.0	0.0	63991.0	9.0	102.0	52.0	232.0	537.0	0.0	45.0	6.0	98.0	28.0	0.0	0.0	8.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680602	6499.0	43088.0	3637.0	1245.0	26823.0	860.0	23649.0	28.0	21322.0	8750.0	5206.0	546.0	11896.0	51.0	1483.0	376.0	65.0	0.0	731.0	308.0	8.0	5523.0	396.0	294.0	367.0	723.0	1786.0	0.0	163.0	2.0	344.0	24.0	0.0	0.0	0.0	0.0	0.0	367.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680603	6373.0	50404.0	4973.0	1179.0	26347.0	1549.0	30292.0	21.0	23370.0	9922.0	7044.0	551.0	13840.0	25.0	1583.0	349.0	121.0	0.0	1212.0	409.0	9.0	18530.0	549.0	758.0	209.0	813.0	1824.0	10.0	131.0	16.0	197.0	22.0	0.0	0.0	9.0	0.0	0.0	275.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680605	9460.0	69525.0	7541.0	9395.0	43622.0	7848.0	23676.0	79.0	28106.0	17845.0	7996.0	1104.0	16875.0	71.0	2064.0	696.0	101.0	0.0	1118.0	802.0	7.0	13759.0	1008.0	818.0	324.0	736.0	1614.0	38.0	97.0	0.0	541.0	182.0	0.0	0.0	8.0	0.0	0.0	404.0	26.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680606	7064.0	48218.0	7831.0	1469.0	33736.0	1071.0	26066.0	98.0	23407.0	12339.0	10569.0	380.0	16197.0	170.0	2387.0	389.0	80.0	0.0	520.0	546.0	12.0	39403.0	839.0	580.0	226.0	600.0	2028.0	6.0	123.0	0.0	146.0	126.0	0.0	0.0	0.0	0.0	0.0	383.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680616	9173.0	53343.0	7753.0	528.0	16910.0	1688.0	30096.0	78.0	19164.0	7789.0	7755.0	1160.0	10361.0	65.0	733.0	570.0	21.0	0.0	707.0	718.0	18.0	3429.0	335.0	573.0	104.0	15.0	724.0	0.0	91.0	16.0	745.0	187.0	0.0	0.0	102.0	0.0	0.0	363.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680617	11170.0	59223.0	8782.0	1746.0	22127.0	2016.0	34532.0	86.0	18848.0	8037.0	8461.0	1256.0	11747.0	21.0	875.0	551.0	44.0	0.0	627.0	957.0	23.0	2372.0	370.0	656.0	103.0	57.0	1225.0	6.0	93.0	9.0	563.0	200.0	0.0	0.0	146.0	0.0	0.0	402.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680619	12099.0	50132.0	10607.0	544.0	24003.0	1985.0	25583.0	75.0	17895.0	9366.0	8534.0	1776.0	13756.0	48.0	784.0	681.0	9.0	0.0	792.0	758.0	18.0	2449.0	713.0	933.0	32.0	70.0	931.0	7.0	141.0	15.0	489.0	164.0	0.0	0.0	106.0	0.0	0.0	474.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680622	9256.0	42380.0	8057.0	339.0	17580.0	1265.0	23963.0	67.0	14410.0	8017.0	6928.0	989.0	12601.0	29.0	596.0	474.0	24.0	0.0	753.0	601.0	31.0	1796.0	482.0	592.0	118.0	39.0	904.0	5.0	72.0	0.0	619.0	161.0	0.0	0.0	129.0	0.0	0.0	476.0	20.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680624	5734.0	43331.0	5827.0	1273.0	29632.0	844.0	16644.0	18.0	38940.0	8438.0	4768.0	397.0	10842.0	52.0	1981.0	238.0	68.0	0.0	409.0	585.0	0.0	18483.0	308.0	310.0	221.0	382.0	1949.0	6.0	173.0	14.0	403.0	39.0	0.0	0.0	0.0	0.0	0.0	254.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680626	2732.0	28738.0	3663.0	10166.0	17643.0	15277.0	13864.0	65.0	14167.0	6383.0	2546.0	183.0	7274.0	65.0	1147.0	146.0	31.0	0.0	451.0	691.0	0.0	9388.0	397.0	205.0	129.0	376.0	1126.0	23.0	109.0	8.0	252.0	124.0	0.0	0.0	12.0	0.0	0.0	253.0	2.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680627	4815.0	35623.0	5057.0	601.0	16541.0	466.0	18033.0	81.0	28266.0	5034.0	4211.0	469.0	10563.0	158.0	1971.0	329.0	57.0	0.0	604.0	364.0	0.0	29451.0	221.0	573.0	343.0	424.0	1435.0	93.0	56.0	0.0	17.0	42.0	0.0	0.0	11.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680628	3776.0	35405.0	4233.0	1155.0	25981.0	599.0	14515.0	24.0	31512.0	6498.0	3814.0	561.0	10402.0	75.0	2135.0	239.0	73.0	0.0	496.0	469.0	4.0	8060.0	145.0	236.0	315.0	753.0	2202.0	0.0	118.0	9.0	281.0	27.0	0.0	0.0	4.0	0.0	0.0	238.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680629	7805.0	51882.0	6046.0	13148.0	36567.0	7565.0	20149.0	23.0	23082.0	13179.0	5949.0	1027.0	17519.0	90.0	2540.0	842.0	100.0	0.0	906.0	813.0	20.0	4502.0	876.0	792.0	293.0	591.0	1640.0	0.0	118.0	39.0	177.0	62.0	0.0	0.0	0.0	0.0	0.0	748.0	16.0	7.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680630	3667.0	30886.0	3039.0	1313.0	22598.0	559.0	18212.0	32.0	23938.0	5747.0	4059.0	475.0	10472.0	11.0	1751.0	296.0	238.0	0.0	491.0	393.0	3.0	16925.0	185.0	224.0	215.0	602.0	2128.0	0.0	159.0	5.0	103.0	41.0	0.0	0.0	3.0	0.0	0.0	329.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680631	4907.0	43190.0	5892.0	1330.0	32083.0	755.0	17553.0	35.0	32757.0	10640.0	4394.0	589.0	14987.0	27.0	2427.0	346.0	82.0	0.0	713.0	391.0	0.0	10507.0	275.0	373.0	371.0	764.0	3102.0	4.0	135.0	7.0	335.0	18.0	0.0	0.0	7.0	0.0	0.0	478.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680632	5985.0	47728.0	6743.0	979.0	23968.0	677.0	18495.0	43.0	29868.0	7517.0	5394.0	328.0	12951.0	40.0	1944.0	386.0	124.0	0.0	644.0	359.0	0.0	18045.0	180.0	260.0	261.0	877.0	2244.0	0.0	146.0	0.0	89.0	8.0	0.0	0.0	27.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680639	7341.0	58867.0	7308.0	6889.0	34327.0	8261.0	18120.0	110.0	25881.0	13606.0	7257.0	978.0	19194.0	270.0	1974.0	522.0	84.0	0.0	915.0	801.0	4.0	16252.0	844.0	610.0	522.0	827.0	2373.0	70.0	107.0	12.0	210.0	70.0	0.0	0.0	50.0	0.0	0.0	529.0	16.0	24.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680640	11784.0	63669.0	12585.0	509.0	25598.0	1923.0	31493.0	110.0	22615.0	11239.0	10974.0	1829.0	13256.0	33.0	896.0	554.0	58.0	0.0	2738.0	851.0	8.0	3765.0	750.0	852.0	85.0	57.0	1024.0	4.0	130.0	34.0	1403.0	180.0	0.0	0.0	131.0	0.0	0.0	314.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680642	6482.0	45217.0	8236.0	946.0	22981.0	940.0	19806.0	148.0	25434.0	7429.0	5228.0	452.0	12900.0	48.0	1431.0	228.0	57.0	0.0	764.0	405.0	2.0	36146.0	152.0	481.0	124.0	861.0	1966.0	41.0	119.0	17.0	336.0	27.0	0.0	0.0	20.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680650	9207.0	50367.0	10032.0	475.0	18666.0	1416.0	20836.0	92.0	16919.0	8685.0	7274.0	1332.0	9678.0	30.0	722.0	342.0	20.0	0.0	907.0	640.0	28.0	5370.0	426.0	557.0	66.0	5.0	709.0	12.0	55.0	12.0	725.0	117.0	0.0	0.0	108.0	0.0	0.0	260.0	17.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680651	11860.0	59880.0	10455.0	660.0	22847.0	1553.0	31082.0	65.0	18347.0	10707.0	8310.0	1465.0	11171.0	44.0	1086.0	383.0	7.0	0.0	854.0	903.0	0.0	3931.0	408.0	737.0	54.0	50.0	1066.0	22.0	103.0	0.0	866.0	144.0	0.0	0.0	115.0	0.0	0.0	461.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680653	9438.0	49036.0	8555.0	528.0	18495.0	1303.0	25650.0	42.0	17319.0	6949.0	7485.0	936.0	8962.0	25.0	747.0	359.0	47.0	0.0	743.0	757.0	16.0	2239.0	336.0	435.0	84.0	59.0	976.0	5.0	96.0	6.0	620.0	146.0	0.0	0.0	94.0	0.0	0.0	334.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680654	9651.0	50232.0	9309.0	517.0	19950.0	1477.0	27257.0	33.0	19430.0	8012.0	7623.0	992.0	9945.0	54.0	645.0	429.0	21.0	0.0	744.0	863.0	12.0	1888.0	292.0	576.0	85.0	30.0	859.0	0.0	64.0	6.0	830.0	163.0	0.0	0.0	117.0	0.0	0.0	309.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680656	9615.0	50256.0	8997.0	562.0	19961.0	1810.0	28553.0	59.0	17335.0	7187.0	8378.0	1256.0	9783.0	4.0	707.0	336.0	33.0	0.0	528.0	838.0	13.0	2377.0	288.0	567.0	76.0	44.0	989.0	3.0	75.0	14.0	446.0	128.0	0.0	0.0	96.0	0.0	0.0	284.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680658	4690.0	37419.0	4467.0	846.0	19494.0	948.0	19894.0	62.0	25596.0	7090.0	5406.0	378.0	12614.0	94.0	1985.0	473.0	123.0	3.0	597.0	383.0	0.0	47402.0	260.0	521.0	253.0	546.0	1801.0	51.0	120.0	17.0	372.0	41.0	0.0	0.0	3.0	0.0	0.0	255.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680659	5673.0	32009.0	5000.0	758.0	16986.0	525.0	15927.0	0.0	25557.0	5641.0	3477.0	565.0	11539.0	47.0	1040.0	699.0	91.0	0.0	798.0	390.0	5.0	13230.0	316.0	852.0	523.0	330.0	1806.0	0.0	69.0	0.0	239.0	23.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680663	10279.0	56349.0	7842.0	707.0	21918.0	2313.0	35860.0	76.0	21655.0	10368.0	10622.0	1464.0	15067.0	21.0	856.0	559.0	74.0	0.0	836.0	1103.0	25.0	2606.0	376.0	777.0	48.0	40.0	1492.0	12.0	114.0	0.0	446.0	197.0	0.0	0.0	141.0	0.0	0.0	470.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680664	7211.0	51432.0	8763.0	1165.0	31365.0	1007.0	27491.0	180.0	29047.0	11610.0	10113.0	818.0	18793.0	38.0	2596.0	503.0	117.0	0.0	1012.0	596.0	27.0	54710.0	687.0	745.0	314.0	750.0	2323.0	22.0	77.0	5.0	303.0	123.0	0.0	0.0	10.0	0.0	0.0	404.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680670	11895.0	53417.0	9774.0	437.0	20571.0	1643.0	28014.0	31.0	16387.0	9952.0	8402.0	1313.0	10298.0	45.0	731.0	347.0	40.0	0.0	705.0	753.0	30.0	2873.0	533.0	629.0	68.0	30.0	1068.0	33.0	78.0	0.0	761.0	206.0	0.0	0.0	114.0	0.0	0.0	365.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680672	7005.0	51487.0	8657.0	358.0	15547.0	1290.0	22483.0	68.0	21127.0	8992.0	7056.0	1040.0	7734.0	31.0	783.0	292.0	21.0	0.0	801.0	595.0	5.0	1444.0	354.0	691.0	97.0	18.0	659.0	16.0	82.0	9.0	1432.0	202.0	0.0	0.0	141.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680673	8992.0	49580.0	6116.0	498.0	17786.0	1692.0	32439.0	57.0	16637.0	9502.0	9421.0	1072.0	11378.0	34.0	670.0	542.0	42.0	0.0	484.0	774.0	33.0	1869.0	427.0	631.0	88.0	24.0	899.0	0.0	99.0	4.0	447.0	260.0	0.0	0.0	102.0	0.0	0.0	387.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680674	6431.0	42521.0	4779.0	366.0	14740.0	1330.0	28502.0	21.0	17986.0	7418.0	7494.0	887.0	9790.0	39.0	654.0	351.0	38.0	0.0	1336.0	692.0	21.0	1883.0	221.0	770.0	117.0	22.0	926.0	5.0	70.0	0.0	439.0	166.0	0.0	0.0	71.0	0.0	0.0	314.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680675	10146.0	66298.0	10567.0	361.0	21029.0	1672.0	26806.0	12.0	21468.0	11654.0	9792.0	1487.0	13268.0	34.0	865.0	436.0	56.0	0.0	1136.0	930.0	19.0	4707.0	669.0	728.0	67.0	22.0	1113.0	8.0	47.0	9.0	424.0	254.0	0.0	0.0	86.0	0.0	0.0	371.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680676	11028.0	58851.0	12453.0	8611.0	37548.0	3459.0	22390.0	118.0	25817.0	14389.0	9145.0	904.0	21839.0	112.0	2900.0	702.0	114.0	0.0	1185.0	1191.0	12.0	14670.0	2256.0	1398.0	572.0	702.0	2972.0	15.0	147.0	0.0	611.0	271.0	0.0	0.0	57.0	0.0	0.0	655.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680702	2021.0	32855.0	9129.0	2088.0	17699.0	767.0	5286.0	0.0	10311.0	7840.0	2260.0	715.0	5547.0	208.0	1071.0	385.0	14.0	0.0	1006.0	462.0	40.0	6305.0	963.0	1568.0	390.0	205.0	510.0	0.0	118.0	0.0	633.0	96.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680710	5287.0	45045.0	7842.0	1169.0	27106.0	756.0	17100.0	70.0	34419.0	8028.0	4692.0	515.0	15288.0	62.0	1934.0	563.0	268.0	0.0	1655.0	547.0	0.0	14847.0	249.0	451.0	361.0	740.0	2304.0	4.0	125.0	0.0	343.0	11.0	0.0	0.0	0.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680712	5283.0	31365.0	3485.0	1284.0	17397.0	820.0	17941.0	16.0	26192.0	5805.0	3146.0	262.0	14209.0	66.0	1917.0	377.0	91.0	0.0	775.0	477.0	0.0	5463.0	195.0	466.0	385.0	573.0	2333.0	0.0	132.0	0.0	250.0	34.0	0.0	0.0	10.0	0.0	0.0	581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680724	3429.0	29408.0	4740.0	803.0	18437.0	475.0	10024.0	32.0	7756.0	7800.0	4767.0	431.0	6823.0	133.0	849.0	336.0	16.0	0.0	596.0	406.0	12.0	6882.0	492.0	413.0	58.0	66.0	915.0	0.0	31.0	0.0	336.0	138.0	0.0	0.0	0.0	0.0	0.0	161.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680725	6218.0	40189.0	5834.0	1600.0	24394.0	664.0	18427.0	98.0	25625.0	9920.0	5930.0	525.0	16031.0	153.0	1695.0	440.0	118.0	0.0	632.0	623.0	0.0	9818.0	521.0	411.0	381.0	688.0	3333.0	0.0	103.0	9.0	446.0	124.0	0.0	0.0	39.0	0.0	0.0	605.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680727	5965.0	40958.0	7558.0	1174.0	25667.0	661.0	17653.0	52.0	25301.0	10190.0	6003.0	423.0	15726.0	272.0	2166.0	462.0	133.0	0.0	947.0	473.0	4.0	16143.0	659.0	685.0	266.0	636.0	2540.0	14.0	197.0	6.0	382.0	51.0	0.0	0.0	31.0	0.0	0.0	349.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680728	7768.0	50336.0	8240.0	1235.0	31996.0	1072.0	24066.0	58.0	31847.0	14071.0	8711.0	630.0	21847.0	140.0	2523.0	602.0	73.0	0.0	911.0	909.0	0.0	14949.0	860.0	769.0	256.0	721.0	3138.0	0.0	238.0	0.0	909.0	91.0	0.0	0.0	4.0	0.0	0.0	408.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680730	7022.0	46469.0	5732.0	1413.0	30773.0	1155.0	27277.0	25.0	30925.0	10928.0	6867.0	497.0	17936.0	107.0	2793.0	537.0	162.0	0.0	517.0	780.0	2.0	15312.0	530.0	416.0	266.0	887.0	4541.0	0.0	134.0	0.0	558.0	106.0	0.0	0.0	5.0	0.0	0.0	554.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680738	10899.0	58289.0	11640.0	541.0	23943.0	1928.0	28796.0	130.0	19896.0	10936.0	9596.0	1560.0	13174.0	63.0	1028.0	521.0	52.0	0.0	764.0	872.0	34.0	9424.0	832.0	731.0	51.0	56.0	1052.0	13.0	59.0	0.0	781.0	177.0	0.0	0.0	111.0	0.0	0.0	284.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680739	10323.0	54633.0	13037.0	594.0	24474.0	1721.0	24949.0	143.0	18657.0	10232.0	8818.0	1332.0	12105.0	77.0	1008.0	421.0	27.0	0.0	903.0	678.0	10.0	12398.0	704.0	850.0	100.0	13.0	1166.0	0.0	73.0	7.0	545.0	187.0	0.0	3.0	93.0	0.0	0.0	422.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680740	13940.0	72453.0	14119.0	646.0	31503.0	2481.0	36806.0	132.0	23569.0	13473.0	11669.0	2126.0	16864.0	68.0	1121.0	678.0	61.0	0.0	695.0	1097.0	43.0	4860.0	925.0	818.0	108.0	24.0	1660.0	14.0	180.0	14.0	720.0	260.0	0.0	0.0	135.0	0.0	0.0	464.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680741	6889.0	42253.0	8164.0	396.0	19070.0	1278.0	22171.0	61.0	18397.0	7441.0	6223.0	1146.0	8196.0	14.0	780.0	347.0	6.0	0.0	459.0	622.0	14.0	3267.0	567.0	739.0	61.0	27.0	716.0	3.0	90.0	0.0	811.0	140.0	0.0	0.0	76.0	0.0	0.0	280.0	8.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680742	12149.0	52380.0	11548.0	591.0	25986.0	2020.0	26375.0	110.0	18628.0	11258.0	8594.0	1475.0	14071.0	38.0	971.0	503.0	41.0	0.0	885.0	1163.0	14.0	4257.0	1030.0	770.0	82.0	23.0	1155.0	0.0	115.0	4.0	540.0	188.0	0.0	0.0	157.0	0.0	0.0	473.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680744	3167.0	31024.0	4034.0	1018.0	21880.0	614.0	14013.0	10.0	22735.0	5963.0	2916.0	325.0	10226.0	147.0	1224.0	197.0	152.0	0.0	583.0	490.0	0.0	7111.0	51.0	338.0	260.0	457.0	1897.0	0.0	102.0	0.0	154.0	5.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680748	7338.0	57083.0	8601.0	2170.0	44101.0	1393.0	33065.0	123.0	39342.0	14356.0	10025.0	817.0	26469.0	137.0	4035.0	496.0	89.0	0.0	727.0	789.0	2.0	30275.0	471.0	526.0	340.0	1073.0	3667.0	13.0	208.0	19.0	332.0	100.0	0.0	0.0	2.0	0.0	0.0	651.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680750	11485.0	61193.0	13677.0	497.0	26886.0	2348.0	27914.0	85.0	19347.0	12467.0	9520.0	1931.0	15069.0	39.0	925.0	420.0	33.0	0.0	979.0	966.0	15.0	4325.0	701.0	664.0	24.0	76.0	920.0	48.0	99.0	5.0	799.0	245.0	0.0	0.0	107.0	0.0	0.0	400.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680751	9901.0	51090.0	11516.0	449.0	23604.0	1647.0	23177.0	86.0	19604.0	11755.0	7353.0	1604.0	12170.0	27.0	980.0	550.0	59.0	0.0	847.0	882.0	20.0	5591.0	706.0	668.0	64.0	23.0	947.0	9.0	90.0	6.0	631.0	188.0	0.0	0.0	64.0	0.0	0.0	313.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680752	6554.0	35063.0	7481.0	287.0	16144.0	1323.0	15881.0	50.0	17425.0	6675.0	4648.0	1023.0	8038.0	16.0	561.0	340.0	8.0	0.0	617.0	645.0	0.0	2239.0	333.0	590.0	65.0	15.0	629.0	59.0	86.0	8.0	428.0	132.0	0.0	0.0	58.0	0.0	0.0	259.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
SRR20680753	4408.0	39008.0	8470.0	1137.0	25445.0	824.0	22634.0	79.0	30556.0	12100.0	4995.0	459.0	12858.0	114.0	1886.0	374.0	19.0	0.0	568.0	563.0	0.0	15110.0	495.0	546.0	253.0	396.0	1910.0	29.0	138.0	0.0	386.0	30.0	0.0	0.0	5.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680754	4100.0	58052.0	12193.0	262.0	11164.0	1086.0	17942.0	130.0	25015.0	6084.0	3576.0	649.0	5033.0	20.0	881.0	170.0	0.0	0.0	640.0	363.0	12.0	2776.0	192.0	310.0	11.0	0.0	355.0	12.0	36.0	0.0	4149.0	103.0	0.0	0.0	34.0	0.0	0.0	124.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20680755	10738.0	62352.0	11164.0	692.0	32004.0	2431.0	32995.0	113.0	32351.0	10364.0	8367.0	2038.0	13827.0	37.0	1120.0	474.0	47.0	0.0	797.0	1110.0	16.0	5978.0	562.0	744.0	134.0	64.0	1125.0	4.0	108.0	18.0	446.0	167.0	4.0	0.0	133.0	0.0	0.0	464.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
